Image,Book Number,Slope Q1,R2 Q1,Slope Q2,R2 Q2,Slope Q3,R2 Q3,Slope Q4,R2 Q4,Slope Whole,R2 Whole
images/filigrees/Corale 19/C19-86r-cropped.jpg,19,-0.5081176474922353,0.9089635578974888,-0.4553433192300276,0.8735494676046217,-0.5275180248549296,0.9144766417088477,-0.514363476596643,0.9054078051771465,-0.7026840430835749,0.8967084524249546
images/filigrees/Corale 19/Chp 19 - .085.png,19,-0.08681391898682955,0.41625055493282,-0.073708443163592,0.37687336759099904,-0.06504883702756452,0.34478129959380255,-0.0576659100425732,0.32298725213870183,-0.15731138266393016,0.5918385217763079
images/filigrees/Corale 19/Chp 19 - 106v.png,19,-0.04796317873097819,0.2752593795168906,-0.0658480784376438,0.3442473781010033,-0.07069958654043224,0.35811064644013724,-0.06066179660964838,0.3305860782946158,-0.12104517097051055,0.5126964239234726
images/filigrees/Corale 19/C19-70v-added text-cropped.jpg,19,-0.46448369981242554,0.7926856306320359,-0.2460626128226468,0.7360060327182144,-0.45837637181043683,0.7897946854933968,-0.32110208959834,0.6998375677766568,-0.49525728476322334,0.8832447779659746
images/filigrees/Corale 8/Corale 8 - 0.49r.png,8,-0.6126337830175427,0.9311586600478865,-0.6017099804347769,0.9241989259670761,-0.5920398193392,0.926434589816299,-0.580245445663429,0.9251700165031482,-0.8147223027029482,0.9378302893274816
images/filigrees/Corale 8/Corale 8 - 0.45r.png,8,-0.5509337251553057,0.9155006082149747,-0.5095866894405343,0.9039358183757333,-0.5898955727249219,0.9270876659553476,-0.551231640732726,0.9140202400734484,-0.7904183485030389,0.9360898696887289
images/filigrees/Corale 8/Corale 8 - 0.52r.png,8,-0.5227411508517248,0.888640096284078,-0.5414253648865609,0.892115537223127,-0.5435764875001885,0.8970573717615129,-0.5066354331329777,0.8619218479895383,-0.7370074475397264,0.9455193829633588
images/filigrees/Corale 8/Corale 8 - 0.53v.png,8,-0.5233449354144991,0.9063879034406572,-0.5359331312517416,0.9099285115868815,-0.5418393901851394,0.9110014804481116,-0.5662353226041801,0.9177084701633381,-0.766363272980104,0.9433107917122481
images/filigrees/Corale 8/Corale 8 - 0.44r.png,8,-0.6073711833088546,0.9128614001432281,-0.5840587899880447,0.9203483418691021,-0.5944564130178711,0.9097021577485956,-0.5306315994555153,0.9077906218884408,-0.7844056644524372,0.9508907147741366
images/filigrees/Corale 8/Corale 8 - 46v.png,8,-0.5270081877792295,0.8991709266933064,-0.49532343475412544,0.8918839096330758,-0.5276596918765272,0.9053223711937497,-0.5362838883083961,0.9062646383214459,-0.7494614834382466,0.9400791657368959
images/filigrees/Corale 8/Corale 8 - 0.49v.png,8,-0.6800063592813578,0.9412188946087637,-0.6612949704039709,0.914834793088926,-0.6871571538924166,0.9389472373212768,-0.6288218217577075,0.9245336373324413,-0.8916534733640183,0.9475928024675628
images/filigrees/Corale 8/Corale 8 - 0.32v.png,8,-0.36026126145919507,0.7476792552872986,-0.2692443354396293,0.7397378110816061,-0.3523154307396736,0.7311459335788166,-0.3142961201831272,0.7492721715343519,-0.4807206732327854,0.8687845931272908
images/filigrees/Corale 8/Corale 8 - 0.58v.png,8,-0.4031373607623027,0.8555286863007432,-0.342504746876398,0.8204446031993115,-0.4072683516318391,0.8588856025650098,-0.3182688845304352,0.8052297205528821,-0.5659516301095948,0.9088052857340312
images/filigrees/Corale 8/Corale 8 - 0.58r.png,8,-0.639698985478829,0.9320376020867442,-0.6588949378151692,0.9342742966838172,-0.6384185009268187,0.9335374324690575,-0.6389918308741331,0.9335366580574064,-0.8943353644065312,0.9480949744457592
images/filigrees/Corale 8/Corale 8 - 0.35r.png,8,-0.6682821136803879,0.9354573042097999,-0.6725598565179921,0.9387888525310303,-0.6605582032962672,0.9385556802319629,-0.6322676405687944,0.9331902872120685,-0.8705009819567382,0.9565842060009437
images/filigrees/Corale 8/C8-158v-Completion Q-cropped.jpg,8,-0.8828313768530149,0.9379993204081439,-0.8789470951854856,0.9314543109137757,-0.9448194773547876,0.9280564630364175,-0.9346138786858751,0.9291337160650981,-1.141384997470664,0.8857572232842145
images/filigrees/Corale 8/C8-155v-I-2-cropped.jpg,8,-0.8613993159686909,0.9648352814235468,-0.8270128948224875,0.9641198410638797,-0.8439941672584872,0.9651829777624203,-0.8337755096806072,0.9634284568319141,-1.0390133700770947,0.9562848007850764
images/filigrees/Corale 8/Corale 8 - 0.36r.png,8,-0.5137158112140123,0.8824433878619035,-0.563394051501561,0.8970097520757511,-0.40985053923865383,0.8546908700314786,-0.4467090664561188,0.8628799672797463,-0.672852228702727,0.9367178183107877
images/filigrees/Corale 8/Corale 8 - 0.37v.png,8,-0.5864859259915096,0.8928888469627188,-0.6174074582979858,0.9243590376000947,-0.6160227690872401,0.9103965080351002,-0.5511142823057964,0.9078635145470875,-0.7983619271272092,0.9458784440301445
images/filigrees/Corale 8/Corale 8 - 0.37r.png,8,-0.5953368204947882,0.9150010357452504,-0.5970565200546806,0.9249842443446239,-0.6212233189221885,0.9224750303703739,-0.6009133059944152,0.9272595378617201,-0.8117394049953011,0.9490242250470476
images/filigrees/Corale 8/Corale 8 - 0.40r.png,8,-0.6335970144693704,0.9286774431988108,-0.5782926414448415,0.9197792073238378,-0.5743245851592679,0.9152177206027391,-0.5653647252308476,0.91184261654032,-0.8103194631623307,0.9513902058725958
images/filigrees/Corale 8/Corale 8 - 0.51r.png,8,-0.39185362781131555,0.848866566074974,-0.4088671031359037,0.8559125818634664,-0.4245388328660578,0.8602926768736437,-0.44190703714857116,0.8789680835245705,-0.627653031339405,0.9196203249695998
images/filigrees/Corale 8/Corale 8 - 0.46v.png,8,-0.4795873410708751,0.8827874678416389,-0.4050303389618198,0.8597205076333166,-0.3985511711900743,0.852499032919815,-0.475158683280927,0.8623745721006201,-0.6554104815135011,0.9355071136254945
images/filigrees/Corale 8/Corale 8 - 0.46r.png,8,-0.5667479230267898,0.9075068690362094,-0.5146602469611589,0.8989224544361386,-0.4922994407248614,0.8746308044694131,-0.4720683697501947,0.8739860542751009,-0.704858832625005,0.9427965981754577
images/filigrees/Corale 8/C8-1r-Incipit-2-cropped.jpg,8,-0.6871286984038081,0.9399869558757552,-0.7458289024969247,0.9267089389364402,-0.7253412971084104,0.9430900816521323,-0.7369990200188706,0.9549579366582364,-0.9492756533328736,0.8901145665650396
images/filigrees/Corale 5/C5-119r.jpg,5,-0.6690221946195213,0.9145647120314758,-0.7174733064759562,0.9295471235106876,-0.7670323081927141,0.9422226430867136,-0.8181338696926844,0.9417175641824583,-0.9198359462508806,0.9674392078989836
images/filigrees/Corale 5/C5-31r-2-cropped.jpg,5,-0.8081504746371345,0.9455815483570674,-0.8059158125138818,0.9580209068887837,-0.7664771562912529,0.9317065495447902,-0.8079278218378447,0.9574499571058285,-1.0143823368385323,0.9690138172494813
images/filigrees/Corale 5/C5-134v.jpg,5,-0.7196809895567672,0.9395582041170341,-0.6674064186589949,0.9319362535786418,-0.6885401124535798,0.9378393625600623,-0.6400871874468748,0.9301607426795945,-0.8911338776860704,0.9606969752400407
images/filigrees/Corale 5/C5-135r.jpg,5,-0.7353643161757618,0.9506511688630302,-0.7336224382078046,0.9497884995237956,-0.7376119754730788,0.9511240588906766,-0.7287581422906463,0.9504887873474198,-0.968262277730253,0.9605823253903822
images/filigrees/Corale 5/C5-123r.jpg,5,-0.689935471088934,0.9312197404412484,-0.6983941824011825,0.9384809106126032,-0.6737067526612285,0.9365790080337348,-0.6990339853198804,0.9236565959965203,-0.9020577442742308,0.9665566913412748
images/filigrees/Corale 5/C5-122v.jpg,5,-0.6660088207240353,0.898429027056113,-0.6363493943282116,0.9223850591692166,-0.6068897759552625,0.9101461505466296,-0.6493324271190135,0.8997949910636622,-0.8388834950557538,0.9608740186963977
images/filigrees/Corale 5/C5-74v-cropped.jpg,5,-0.68713683369812,0.9473950408410311,-0.6918621386943765,0.9461852486049712,-0.6963734765187359,0.949950834383545,-0.6484751328310312,0.9388049488508237,-0.9224772214652576,0.9292026320939981
images/filigrees/Corale 5/C5-138v-Jerome-croppedC.jpg,5,-0.6904342890120191,0.919796849196366,-0.6453690643337365,0.9087726598014436,-0.7266751306309946,0.9243185249674997,-0.6763814798480196,0.8940498919197207,-0.9034223268111591,0.8540938579511889
images/filigrees/Corale 5/C5-107v-Michael-cropped.jpg,5,-0.6023786515630278,0.9321450109013647,-0.5219427489810815,0.9043641587582878,-0.6012706769486452,0.9285909019043762,-0.6048581099484981,0.9051677065647055,-0.8004567800674035,0.9174231835332051
images/filigrees/Corale 5/C5-114v.jpg,5,-0.703284447528328,0.9427289480935909,-0.6540302973557627,0.9349900385866561,-0.6378431510923671,0.9341125672169803,-0.6944427470526778,0.9395879367004094,-0.917475766391771,0.9507233464554631
images/filigrees/Corale 5/C5-115r.jpg,5,-0.7001310734966769,0.9212161771843748,-0.7133906107038898,0.9398926169588419,-0.7508714009355105,0.9393286320064463,-0.686301047902625,0.9383601032188044,-0.9253745471800559,0.9663265225898872
images/filigrees/Corale 5/C5-138v-Jerome-croppedU.jpg,5,-0.5137339982714105,0.8827883108361155,-0.5105356605207825,0.8925282592932086,-0.5524987426840541,0.9018340350994059,-0.5070061701136849,0.8956627934351136,-0.7056526959889486,0.9411177280067271
images/filigrees/Corale 5/C5-108r-Michael-cropped.jpg,5,-0.5636511401805396,0.9188530433527611,-0.5415256081128319,0.9014467799838781,-0.500158095522116,0.8875952234816551,-0.525814296892168,0.9064152421828746,-0.77069188227661,0.9206538592268789
images/filigrees/Corale 5/C5-133v-C.jpg,5,-0.7215257984606969,0.9495162866349448,-0.6675373988037124,0.944016058075772,-0.8143307104471912,0.9440412623796315,-0.7413377075498371,0.9527492814508052,-0.9647078495303586,0.9515685228575295
images/filigrees/Corale 5/C5-2r-cropped.jpg,5,-0.5731489390156967,0.8687652058647831,-0.5478643016711634,0.8639516464762794,-0.5803495796803952,0.8430457654198257,-0.5672949459090104,0.8591289303441647,-0.727608745586536,0.9441391296686776
images/filigrees/Corale 5/C5-114r.jpg,5,-0.7164332786156623,0.9330502555332238,-0.8631961819175812,0.9428488800752124,-0.6882601866172865,0.937148293483627,-0.6777502424079082,0.928952448414303,-0.9324102883551862,0.9626872035830172
images/filigrees/Corale 5/C5-133v-U.jpg,5,-0.5867153555507083,0.9164614829839715,-0.6358112085774427,0.9099130513187688,-0.5739755546274488,0.9133020480314675,-0.5835392499013041,0.9096675514562813,-0.788204018300456,0.9537759419350853
images/filigrees/Corale 5/C5-133r-S.jpg,5,-0.6791155865339301,0.9274036311139116,-0.6755375454195994,0.9377259568444947,-0.6907452789643489,0.9357067515579381,-0.6845773980245015,0.9382013024969132,-0.9153359695952127,0.9628068385427934
images/filigrees/Corale 5/C5-63r--cropped.jpg,5,-0.5920510790991754,0.9002581382267585,-0.5530542442329357,0.8914112125617452,-0.6135001077910727,0.8949435868640128,-0.5526012213302376,0.8896787616745006,-0.7632972612583351,0.9469388173567174
images/filigrees/Corale 5/C5-122r.jpg,5,-0.6242819910012339,0.9122410191816778,-0.5652792381119944,0.9099824113018659,-0.596160543265474,0.9220745716068037,-0.5327462511772976,0.9112624485018852,-0.8302412819560213,0.9308052513852102
images/filigrees/Corale 5/C5-135v.jpg,5,-0.6722233341849266,0.9335231689943081,-0.6740801300390237,0.9307319942530127,-0.656200295282598,0.9214096843559633,-0.6360344898419432,0.9226526419010369,-0.8633145815746995,0.9607963978120149
images/filigrees/Corale 5/C5-30v-2-cropped.jpg,5,-0.7437289046974798,0.9475512865609332,-0.7664235986168068,0.9498000772106574,-0.7358266762963227,0.9463070301781166,-0.7590731929515442,0.9548175441107916,-0.9672645496020063,0.9630869520976945
images/filigrees/Corale 5/C5-118r.jpg,5,-0.6580586686094374,0.9361664018147309,-0.6856727788567166,0.9420110184983456,-0.6976175302599577,0.9315697434605308,-0.6906087848763459,0.9441894771616048,-0.8730816584841451,0.9450054739610885
images/filigrees/Corale 5/C5-119v.jpg,5,-0.7056176857162388,0.9254464374938551,-0.6386555563804208,0.9198769589001832,-0.6853549722206825,0.9214302679863776,-0.6666354492406235,0.9281315133471818,-0.8755220089582446,0.9635521458447357
images/filigrees/Corale 5/C5-37r-star of david-cropped.jpg,5,-0.9083430711916302,0.9684089813643528,-0.9477262560867924,0.9673629428059646,-0.9658491851499257,0.9585932021480612,-0.9375052941518067,0.9696627553714487,-1.1870510551486027,0.9553148975743098
images/filigrees/Corale 5/C5-106v-Michael-cropped.jpg,5,-0.6104709392087398,0.930605367395153,-0.5903637698384605,0.9253988687984956,-0.49434836128629855,0.8964463961673202,-0.5484735462268459,0.91677705243568,-0.80392583422174,0.9233664702473902
images/filigrees/Corale 5/C5-112v.jpg,5,-0.640314922328734,0.8933822561258448,-0.6242806540093956,0.8862638110481593,-0.5985543684618024,0.8979450416049155,-0.5782711943232284,0.8917795607126136,-0.786252407930167,0.9576994450435776
images/filigrees/Corale 5/C5-129r.jpg,5,-0.66018863292732,0.921325305836765,-0.6232003814685738,0.9271080058014024,-0.6298500224523145,0.9228902669980127,-0.6201805276282215,0.90940215175699,-0.8482777256288644,0.9574599956374057
images/filigrees/Corale 5/C5-128v.jpg,5,-0.6648632832274958,0.8985186062023313,-0.663659351609816,0.9326550335376184,-0.6568137902250869,0.9307213500265286,-0.6762477499677328,0.9267068642485242,-0.8633198407720384,0.962914332615551
images/filigrees/Corale 5/C5-109r.jpg,5,-0.841748418301758,0.9618176467425251,-0.7536009730254766,0.9457198502772175,-0.833132485566264,0.960252059663092,-0.8117605155021892,0.9536249590904785,-1.027273610245325,0.9714073720816965
images/filigrees/Corale 5/C5-108v.jpg,5,-0.7315313787179396,0.9322343958256382,-0.7458727224612975,0.9241958413186229,-0.7629458896437823,0.9350607997967331,-0.7442399921601187,0.9350119460708309,-0.9470482015410263,0.9686334168722767
images/filigrees/Corale 5/C5-132v.jpg,5,-0.63917858689803,0.8728102235577558,-0.6644335515148572,0.906958474748632,-0.6650832649871055,0.9259409390267159,-0.6542925296300964,0.911733465201726,-0.8486677948272293,0.957859249506502
images/filigrees/Corale 5/C5-124v.jpg,5,-0.6404712370691591,0.9208043695436794,-0.6907845201047451,0.9273795826826066,-0.6924510517334826,0.9355699985076911,-0.6528567101690128,0.9340975090893072,-0.8704661111613105,0.963949275984253
images/filigrees/Corale 5/C5-125v.jpg,5,-0.6704999133517302,0.9160614821736739,-0.6200154778629109,0.912283501943251,-0.6557421494036808,0.9119128603930353,-0.6598504834092446,0.919807408551698,-0.843016616994619,0.9596755944689381
images/filigrees/Corale 5/C5-124r.jpg,5,-0.6671337410074653,0.9193326641256693,-0.6982206395933869,0.9170152943073614,-0.6960812191370344,0.9167306495431103,-0.6620009800577847,0.9167834982985483,-0.8527290040869976,0.9531270322188604
images/filigrees/Corale 5/C5-132r.jpg,5,-0.7395912070844236,0.9334834827892132,-0.6865506473886039,0.9444081944765869,-0.6953989959051661,0.9419544773188646,-0.6431994234650333,0.9368595998836654,-0.9169850635358648,0.9492036726004776
images/filigrees/Corale 5/C5-106r-Michael-cropped.jpg,5,-0.4960423317622062,0.8547662955607642,-0.49368388102099237,0.8662607649530464,-0.5006988375951684,0.8467559031363425,-0.4875319247252514,0.8324100488515528,-0.6788579586740394,0.9426558342792357
images/filigrees/Corale 5/C5-108r.jpg,5,-0.7356952560259546,0.9402533910124452,-0.6844563487073609,0.9362509168840167,-0.75026001193381,0.9377669472460023,-0.701554912131727,0.9316741813462741,-0.9311655025055426,0.9551784201497516
images/filigrees/Corale 5/C5-128r.jpg,5,-0.7591411174744392,0.9290301638876771,-0.5778500688668495,0.9088023321518958,-0.7001979471903637,0.9200195069554549,-0.648932374302544,0.9317768157719957,-0.8682821630455215,0.9602324482610243
images/filigrees/Corale 5/C5-129v.jpg,5,-0.7900572171830016,0.9561323122062612,-0.7158490916983385,0.9515975036632418,-0.7469432053057982,0.9475883701215434,-0.6904443353293565,0.9177575159216121,-0.9353119751541,0.9333193493216394
images/filigrees/Corale 5/C5-112r.jpg,5,-0.6686785853514725,0.9237031985051656,-0.6578839059832942,0.9169061185690062,-0.6088107983306041,0.9183904646858628,-0.6071766626721491,0.9086611856420755,-0.8466267739827574,0.9581451611687365
images/filigrees/Corale 5/C5-113v.jpg,5,-0.6822042960428977,0.9374546440979493,-0.6202809404278404,0.9267616595393594,-0.559067940517464,0.918508891149125,-0.5768918620873837,0.9228320712176113,-0.820782140965093,0.9419989921104956
images/filigrees/Corale 5/C5-12r-cropped.jpg,5,-0.496058759785369,0.8957823597092455,-0.6145738813621866,0.9305843102920116,-0.5137856215773334,0.9013812608891275,-0.5077959118486386,0.904914061746621,-0.7444480553588227,0.9403685355067559
images/filigrees/Corale 5/C5-130v-U.jpg,5,-0.6559783166816407,0.9173694395314205,-0.6663726959000166,0.9144686994456767,-0.6811883467823701,0.9305534424207286,-0.6616426796436058,0.9288843750784467,-0.8717487427754255,0.9624292609961733
images/filigrees/Corale 5/C5-110v.jpg,5,-0.7887731638172225,0.9518724467336497,-0.7528923552009888,0.9488503018870433,-0.7713001906226693,0.9483004997192367,-0.7567791390590455,0.9524585727492806,-0.9794713971363873,0.969261773229899
images/filigrees/Corale 5/C5-111r.jpg,5,-0.7258898304249196,0.9243094334830495,-0.706516416171422,0.942352122685327,-0.7235804684065941,0.9353875962197643,-0.6866200853406307,0.9373316827698944,-0.9192849078916493,0.963586117684473
images/filigrees/Corale 5/C5-0-sample I-cropped.jpg,5,-0.9332233750099908,0.9696085403913902,-1.0391057639778087,0.9730263424962183,-0.9443118102196918,0.9713345567984182,-1.0305905632292476,0.9759608126928168,-1.2213521625282737,0.9664001809699105
images/filigrees/Corale 5/C5-106v.jpg,5,-0.6826729921455832,0.9275909686437337,-0.7019821540010764,0.9436247057133766,-0.669177182498208,0.9374171879737905,-0.6813623286347711,0.921407466560476,-0.9006694041807592,0.9654071052230825
images/filigrees/Corale 5/C5-127r.jpg,5,-0.7706138336136414,0.9343367394582642,-0.768891562179171,0.9458424189714363,-0.7366992597779752,0.9330728561046876,-0.7420813690715052,0.9408343946031172,-0.9426560129188192,0.9694218463007069
images/filigrees/Corale 5/C5-126v.jpg,5,-0.8259661499652023,0.9576541160703969,-0.8768718905495558,0.9585889522493453,-0.7957365892294553,0.9501085008413601,-0.8391677374942713,0.9605051030425003,-1.0682171330228067,0.9578351675714205
images/filigrees/Corale 5/C5-131r.jpg,5,-0.7720263179003412,0.9018623654405572,-0.7140375023503984,0.8980820840924182,-0.887705167102683,0.9508310146715347,-0.7999547272360752,0.93537174297403,-0.9276015405795306,0.9612807298827056
images/filigrees/Corale 5/C5-42r-cropped.jpg,5,-0.5281945397493475,0.9085284799636153,-0.5617921244572802,0.9189137716878767,-0.5141706712116527,0.8893501691233027,-0.5629362582673715,0.9080499208715284,-0.7705479911388672,0.9465620342649558
images/filigrees/Corale 5/C5-44v-51r_-2-cropped.jpg,5,-0.8585616730074472,0.9501943985996442,-0.8192966504652776,0.9235156180846584,-0.8871053077265256,0.9451850159702743,-0.808925538927294,0.9222163154019394,-1.1073128042266365,0.894706097532814
images/filigrees/Corale 5/C5-131v.jpg,5,-0.7443319055076285,0.9166050770601165,-0.5694003303595294,0.9212462265166054,-0.6665286206175307,0.9136060987000576,-0.5898681177792697,0.9263889631821172,-0.8632265372102479,0.9590259896877349
images/filigrees/Corale 5/C5-130r.jpg,5,-0.6086707093818232,0.9114537628125425,-0.5310563072767654,0.9043612536973991,-0.5418674365711457,0.9095458003236401,-0.5128277495889371,0.8978657477026505,-0.7755586689109896,0.9474194973626727
images/filigrees/Corale 5/C5-126r.jpg,5,-0.6782079709082841,0.9333281891099062,-0.5986978117763601,0.9293579924342171,-0.6437356349797451,0.9320942381813682,-0.5454680230912962,0.9143230527782903,-0.8523223293549403,0.9427495566631175
images/filigrees/Corale 5/C5-127v.jpg,5,-0.6390325033428694,0.9358613377469244,-0.7063993332797195,0.9390195143525388,-0.6038787660576161,0.9284362495023938,-0.681053359343071,0.9269490880750512,-0.8763794851413642,0.9529100398325193
images/filigrees/Corale 5/C5-107v.jpg,5,-0.7647748045439335,0.9191682718123446,-0.7096840660965165,0.9319952873652406,-0.6692812161168159,0.9239783069280645,-0.6228918851112357,0.9231822617761486,-0.8775375025203975,0.9641833376542707
images/filigrees/Corale 5/C5-16r-detail-cropped.jpg,5,-0.8640930682799577,0.9558491129467044,-0.8299209883212182,0.9384799733914403,-0.8311840995740851,0.9546402744016269,-0.8454326343117544,0.9295379087081418,-1.0843731922034547,0.8940225925041206
images/filigrees/Corale 5/C5-111v.jpg,5,-0.7882375189403052,0.9469229809505044,-0.7755041441821814,0.9494057357338513,-0.7502627688022797,0.9397178302684125,-0.7277569841862433,0.945387247474447,-0.9734536770082648,0.9606058929737221
images/filigrees/Corale 5/C5-110r.jpg,5,-0.597466931377422,0.9152690974399115,-0.6416933585581199,0.9156447823411659,-0.6249911590964251,0.9163010224737481,-0.5552940914294949,0.9103268143947555,-0.8213936201798415,0.9523993223762407
images/filigrees/Corale 5/C5-130v-P.jpg,5,-0.7728454410260419,0.9536696208454073,-0.7472194795199991,0.9517559981364134,-0.7996276349905329,0.9551279679564523,-0.7473855538146158,0.9450186983280267,-1.0075741621436947,0.9494582094127013
images/filigrees/Corale 5/C5-75v-pink in g-2-cropped.jpg,5,-0.9044769979495856,0.9659902284901201,-0.8660815731894821,0.960484800149625,-0.8703129465778658,0.9624238811403707,-0.8345326736494636,0.9535067691664167,-1.1118673169171323,0.9422462198837053
images/filigrees/Corale 5/C5-133r-H.jpg,5,-0.7486066156611559,0.936652023101968,-0.761000449946085,0.913674338896645,-0.7588785519848305,0.9410098135091993,-0.6840402834846326,0.9400121855578184,-0.936648478319602,0.9662851948907464
images/filigrees/Corale 5/C5-120v.jpg,5,-0.7120940283726022,0.9418763642776445,-0.6638514656577199,0.9344870486450608,-0.7053825822461123,0.9423894596747134,-0.7007509083041485,0.9357734866803011,-0.9224750615608749,0.9598371773226406
images/filigrees/Corale 5/C5-121r.jpg,5,-0.7564488236215896,0.9468675690478867,-0.7885741355079621,0.9513592627596535,-0.7612540320797248,0.9392962514158791,-0.756339870416028,0.888506675733895,-0.9628704479402396,0.9689625849018475
images/filigrees/Corale 5/C5-157v-2-cropped.jpg,5,-0.8404600643504938,0.9440658848465311,-0.803550570909056,0.9167615468944504,-0.8292618456920852,0.9405272715743799,-0.7803742202345931,0.9111482328213122,-1.0501404129305687,0.8679934148333587
images/filigrees/Corale 5/C5-137r.jpg,5,-0.8025914286726168,0.9194203162700076,-0.6427053644448047,0.9101239163051582,-0.733927846027108,0.9115717322328126,-0.7471829081779636,0.9225526448074937,-0.8965289099269448,0.9619660469851423
images/filigrees/Corale 5/C5-136v.jpg,5,-0.6969300742878459,0.9197363987001966,-0.6985021476662983,0.9274400736715896,-0.700843423997598,0.9237485937841956,-0.6618555014766452,0.9209924182699446,-0.884838074619106,0.9581053721767413
images/filigrees/Corale 5/C5-116v.jpg,5,-0.67095136927192,0.9352310845301873,-0.6959262430700055,0.9296492622524174,-0.6882831436461372,0.930926011287405,-0.63745824005239,0.9288075858617207,-0.8856144317317778,0.9634169046554625
images/filigrees/Corale 5/C5-35r-D Completion-2-cropped.jpg,5,-0.9156061477504173,0.960000851712211,-0.9480318678710076,0.9670267104684918,-0.9182462050901423,0.96266210091997,-0.9302692790074923,0.9595977259825463,-1.1831170279881356,0.9346556177224268
